time_series_name,index
z_NVC8NN0168_MO_RIS_GrossProfit,383
z_NVC8NN0168_MO_BlankRow_RIS_1,384
MO_RIS_RD,385
z_NVC8NN0168_MO_RIS_RD,385
MO_RIS_SM,386
z_NVC8NN0168_MO_RIS_SM,386
MO_RIS_GA,387
z_NVC8NN0168_MO_RIS_GA,387
MO_RIS_EBIT,388
z_NVC8NN0168_MO_RIS_EBIT_2,388
MO_RIS_EBIT_Adj,389
z_NVC8NN0168_MO_RIS_AdjustedEBITNoAdjustments,389
z_NVC8NN0168_MO_RIS_ConsensusEstimatesAdjustedEBIT_1,390
z_NVC8NN0168_MO_BlankRow_RIS_3,391
MO_RIS_DA,392
z_NVC8NN0168_MO_RIS_DA,392
MO_RIS_SBC,393
z_NVC8NN0168_MO_RIS_SBC,393
MO_RIS_EBITDA,394
z_NVC8NN0168_MO_RIS_EBITDA_1,394
MO_RIS_EBITDA_Adj,395
z_NVC8NN0168_MO_RIS_AdjustedEBITDA,395
z_NVC8NN0168_MO_RIS_consensusestimatesadjustedebitda,396
z_NVC8NN0168_MO_BlankRow_RIS_2,397
MO_RIS_IE,398
z_NVC8NN0168_MO_RIS_Interestexpense,398
MO_RIS_II,399
z_NVC8NN0168_MO_RIS_Interestincome,399
MO_RIS_OI,400
z_NVC8NN0168_MO_RIS_Otheritems,400
MO_RIS_OTI,401
z_NVC8NN0168_MO_RIS_Onetimeitem,401
MO_RIS_EBT,402
z_NVC8NN0168_MO_RIS_EBT,402
z_NVC8NN0168_MO_BlankRow_RIS_4,403
MO_RIS_Tax_Current,404
z_NVC8NN0168_MO_RIS_Currenttax,404
MO_RIS_Tax_Deferred,405
z_NVC8NN0168_MO_RIS_Deferredtax,405
MO_RIS_NI_ContinOp,406
z_NVC8NN0168_MO_RIS_NetIncomefromContinuedOperation,406
MO_RIS_DisCont,407
z_NVC8NN0168_MO_RIS_DiscontinuedOperations,407
MO_RIS_NCI,408
z_NVC8NN0168_MO_RIS_NetIncometoNCI,408
MO_RIS_Dividend_Prefs,409
z_NVC8NN0168_MO_RIS_EarningstoPreferredandOtherSecurities,409
MO_RIS_NI_GAAP_Basic,410
z_NVC8NN0168_MO_RIS_NetIncometoCommonShareholders,410
MO_RIS_Adjustments_Dilution_GAAP,411
z_NVC8NN0168_MO_RIS_AdjustmentsforConvertibleSecurities,411
MO_RIS_NI_GAAP_Diluted,412
z_NVC8NN0168_MO_RIS_DilutedNetIncometoCommonShareholders,412
MO_RIS_Adjustments_NONGAAP,413
z_NVC8NN0168_MO_RIS_NonGAAPAdjustments,413
MO_RIS_Adjustments_Dilution_NONGAAP,414
z_NVC8NN0168_MO_RIS_NonGAAPAdjustmentsforDilutiveSecurities,414
MO_RIS_NI_NONGAAP_Diluted,415
z_NVC8NN0168_MO_RIS_AdjustedNetIncome,415
z_NVC8NN0168_MO_BlankRow_RIS_5,416
MO_RIS_TaxRate_Current,417
z_NVC8NN0168_MO_RIS_Currenttaxrate,417
MO_RIS_TaxRate_Deferred,418
z_NVC8NN0168_MO_RIS_Deferredtaxrate,418
z_NVC8NN0168_MO_BlankRow_RIS_6,419
MO_RIS_EPS_WAB,420
z_NVC8NN0168_MO_RIS_EarningsPerShareWAB,420
MO_RIS_EPS_WAD,421
z_NVC8NN0168_MO_RIS_EarningsPerShareWAD,421
MO_RIS_EPS_WAD_Adj,422
z_NVC8NN0168_MO_RIS_AdjustedEarningsPerShareWAD,422
z_NVC8NN0168_MO_RIS_consensusestimatesadjustedearningspersharewad,423
z_NVC8NN0168_MO_BlankRow_RIS_7,424
MO_RIS_ShareCount_WAB,425
z_NVC8NN0168_MO_RIS_SharesOutstandingWAB,425
MO_RIS_ShareCount_WAD,426
z_NVC8NN0168_MO_RIS_SharesOutstandingWAD,426
MO_RIS_ShareCount_WAD_Adj,427
z_NVC8NN0168_MO_RIS_AdjustedSharesOutstandingWAD,427
z_NVC8NN0168_MO_BlankRow_RIS_8,428
MO_Section_CashFlowSummary,429
z_NVC8NN0168_MO_Section_CFSum_CashFlowSummary,429
MO_CFSum_CFO_BeforeWC,430
z_NVC8NN0168_MO_CFSum_OperatingCashFlowbeforeWC,430
MO_CFSum_CFPS,431
z_NVC8NN0168_MO_CFSum_CashFlowPerDilutedShare,431
z_NVC8NN0168_MO_CFSum_consensusestimatescashflowperdilutedshare,432
MO_CFSum_Capex,433
z_NVC8NN0168_MO_CFSum_Capex,433
z_NVC8NN0168_MO_CFSum_ConsensusEstimatesCapex,434
MO_CFSum_Acquisition,435
z_NVC8NN0168_MO_CFSum_Acquisitions,435
MO_CFSum_Divestiture,436
z_NVC8NN0168_MO_CFSum_Divestiture,436
MO_CFSum_Dividend,437
z_NVC8NN0168_MO_CFSum_DividendPaid,437
MO_CFSum_DPS,438
z_NVC8NN0168_MO_CFSum_DividendPerShare,438
z_NVC8NN0168_MO_BlankRow_CFSum_2,439
MO_CFSum_NetDebtIssuance,440
z_NVC8NN0168_MO_CFSum_NetDebtIssuanceRepayment,440
MO_CFSum_NetShares,441
z_NVC8NN0168_MO_CFSum_NetShareIssuanceBuybacks,441
MO_CFSum_NetShares_Price,442
z_NVC8NN0168_MO_CFSum_EstimatedSharePriceforIssuanceBuybacks,442
z_NVC8NN0168_MO_BlankRow_CFSum,443
MO_CFSum_SBC,444
z_NVC8NN0168_MO_CFSum_SBCexpense,444
MO_CFSum_SBC_Margin,445
z_NVC8NN0168_MO_CFSum_SBCexpenseasofrevenue,445
z_NVC8NN0168_MO_BlankRow_CFSum_3,446
MO_CFSum_FCF_PreDiv,447
z_NVC8NN0168_MO_CFSum_FCF,447
MO_CFSum_FCF_PostDivPreAD,448
z_NVC8NN0168_MO_CFSum_FCF_1,448
MO_CFSum_FCF_PostDivPostAD,449
z_NVC8NN0168_MO_CFSum_FCF_2,449
MO_CFSum_FCF_PostDivPostADPostDebtPostBuyback,450
z_NVC8NN0168_MO_CFSum_FCFPostDivDebtBuyback,450
z_NVC8NN0168_MO_BlankRow_CFSum_1,451
MO_Section_BalanceSheetSummary,452
z_NVC8NN0168_MO_Section_BSS_BalanceSheetSummary,452
MO_BSS_Cash,453
z_NVC8NN0168_MO_BSS_Cash,453
MO_BSS_Debt_ST,454
z_NVC8NN0168_MO_BSS_STDebt,454
MO_BSS_Debt_LT,455
z_NVC8NN0168_MO_BSS_LTDebt,455
MO_BSS_Debt,456
z_NVC8NN0168_MO_BSS_Debt,456
MO_BSS_OL,457
z_NVC8NN0168_MO_BSS_OperatingLeaseLiabilities,457
MO_BSS_Debt_Net,458
z_NVC8NN0168_MO_BSS_NetDebt,458
z_NVC8NN0168_MO_BlankRow_BSS_1,459
MO_BSS_IE,460
z_NVC8NN0168_MO_BSS_InterestExpense,460
MO_BSS_InterestRate_Debt,461
z_NVC8NN0168_MO_BSS_EffectiveInterestRateonDebt,461
MO_BSS_II,462
z_NVC8NN0168_MO_BSS_InterestIncome,462
MO_BSS_InterestRate_Cash,463
z_NVC8NN0168_MO_BSS_EffectiveInterestRateonCash,463
MO_BSS_IE_Net,464
z_NVC8NN0168_MO_BSS_NetInterestExpenseIncome,464
MO_BSS_NetInterestRate_Debt,465
z_NVC8NN0168_MO_BSS_EffectiveNetInterestRateonDebt,465
z_NVC8NN0168_MO_BlankRow_BSS_2,466
MO_BSS_NetInterestCoverage,467
z_NVC8NN0168_MO_BSS_EBITDANetInterestExpense,467
MO_BSS_Debt_ToEBITDA,468
z_NVC8NN0168_MO_BSS_DebtEBITDA,468
MO_BSS_Debt_ToCF,469
z_NVC8NN0168_MO_BSS_DebtCashFlow,469
z_NVC8NN0168_MO_BlankRow_BSS,470
MO_Section_Valuation,471
z_NVC8NN0168_MO_Section_VA_Valuation,471
MO_VA_StockPrice,472
z_NVC8NN0168_MO_VA_StockPriceAverage,472
MO_VA_MarketCap,473
z_NVC8NN0168_MO_VA_MarketCapAverage,473
MO_VA_EV,474
z_NVC8NN0168_MO_VA_EnterpriseValueAverage,474
z_NVC8NN0168_MO_BlankRow_MA_2,475
MO_VA_P_ToE,476
z_NVC8NN0168_MO_VA_PEAverage,476
MO_VA_EV_ToEBITDA,477
z_NVC8NN0168_MO_VA_EVEBITDAAverage,477
MO_VA_P_ToCF,478
z_NVC8NN0168_MO_VA_PCFAverage,478
MO_VA_FCFYield_ToMktCap,479
z_NVC8NN0168_MO_VA_FCFYieldtoAverageMarketCap,479
MO_VA_FCFYield_ToEV,480
z_NVC8NN0168_MO_VA_FCFYieldtoAverageEnterpriseValue,480
z_NVC8NN0168_MO_BlankRow_MA_5,481
MO_VA_StockPrice_High,482
z_NVC8NN0168_MO_VA_StockHigh,482
MO_VA_StockPrice_Low,483
z_NVC8NN0168_MO_VA_StockLow,483
MO_VA_StockPrice_Avg,484
z_NVC8NN0168_MO_VA_StockAvg,484
MO_VA_FX_Average,485
z_NVC8NN0168_MO_MA_AverageFXRate,485
MO_VA_StockPrice_TradingCurrency,486
z_NVC8NN0168_MO_MA_StockPriceTradingCurAvg,486
z_NVC8NN0168_MO_BlankRow_MA_3,487
z_NVC8NN0168_MO_VA_enterprisevaluecomponents,488
MO_VA_EVCalc_NCI,489
z_NVC8NN0168_MO_VA_NoncontrollingInterest,489
MO_VA_EVCalc_Prefs,490
z_NVC8NN0168_MO_VA_PreferredShares,490
MO_VA_EVCalc_Other,491
z_NVC8NN0168_MO_VA_OtherEVComponents,491
z_NVC8NN0168_MO_BlankRow_MA_4,492
MO_Section_CumulativeCashFlowStatement,493
z_NVC8NN0168_MO_Section_CCFS_CumulativeCashFlowStatement,493
MO_SubSection_CCFS_CFO,494
z_NVC8NN0168_MO_CCFS_CFO,494
z_NVC8NN0168_MO_CCFS_netincome,495
z_NVC8NN0168_MO_CCFS_additionstostreamingcontentlibrary,496
z_NVC8NN0168_MO_CCFS_changeinstreamingcontentliabilities,497
z_NVC8NN0168_MO_CCFS_amortizationofstreamingcontentlibrary,498
z_NVC8NN0168_MO_CCFS_amortizationofdvdcontentlibrary,499
z_NVC8NN0168_MO_CCFS_depreciationandamortizationofproperty,500
z_NVC8NN0168_MO_CCFS_stockbasedcompensationexpense,501
z_NVC8NN0168_MO_CCFS_excesstaxbenefitsfromstockbasedcompensation,502
z_NVC8NN0168_MO_CCFS_Othernoncashitems,503
z_NVC8NN0168_MO_CCFS_Lossonextinguishmentofdebt,504
z_NVC8NN0168_MO_CCFS_Foreigncurrencyremeasurementlossonlongtermdebt,505
z_NVC8NN0168_MO_CCFS_deferredtaxes,506
z_NVC8NN0168_MO_CCFS_gainonsaleofbusiness,507
MO_CCFS_CFO_BeforeWC,508
z_NVC8NN0168_MO_CCFS_CFObeforeWC,508
z_NVC8NN0168_MO_CCFS_prepaidcontent,509
z_NVC8NN0168_MO_CCFS_Othercurrentassets,510
z_NVC8NN0168_MO_CCFS_accountspayable,511
z_NVC8NN0168_MO_CCFS_accruedexpenses,512
z_NVC8NN0168_MO_CCFS_deferredrevenue,513
z_NVC8NN0168_MO_CCFS_Othernoncurrentassetsandliabilities,514
MO_CCFS_CFO,515
z_NVC8NN0168_MO_CCFS_NetCFO,515
z_NVC8NN0168_MO_BlankRow_CCFS,516
MO_SubSection_CCFS_CFI,517
z_NVC8NN0168_MO_CCFS_CFI,517
z_NVC8NN0168_MO_CCFS_AcquisitionofDVDcontentlibrary,518
z_NVC8NN0168_MO_CCFS_purchasesofpropertyandequipment,519
z_NVC8NN0168_MO_CCFS_proceedsfromsaleofdvds,520
z_NVC8NN0168_MO_CCFS_Acquisitionsofintangibleassets,521
z_NVC8NN0168_MO_CCFS_proceedsfromsaleofbusiness,522
z_NVC8NN0168_MO_CCFS_Otherassets,523
z_NVC8NN0168_MO_CCFS_Cashpaidinbusinessacquisition,524
z_NVC8NN0168_MO_CCFS_purchasesofshortterminvestments,525
z_NVC8NN0168_MO_CCFS_proceedsfromsaleofshortterminvestments,526
z_NVC8NN0168_MO_CCFS_proceedsfrommaturitiesofshortterminvestments,527
MO_CCFS_CFI,528
z_NVC8NN0168_MO_CCFS_NetCFI,528
z_NVC8NN0168_MO_BlankRow_CCFS_1,529
MO_SubSection_CCFS_CFF,530
z_NVC8NN0168_MO_CCFS_CFF,530
z_NVC8NN0168_MO_CCFS_proceedsfromissuanceofcommonstock,531
z_NVC8NN0168_MO_CCFS_proceedsfrompublicofferingofcommonstock,532
z_NVC8NN0168_MO_CCFS_Proceedsfromissuanceofdebt,533
z_NVC8NN0168_MO_CCFS_issuancecosts,534
z_NVC8NN0168_MO_CCFS_Debtissuancecosts,535
z_NVC8NN0168_MO_CCFS_Redemptionofdebt,536
z_NVC8NN0168_MO_CCFS_excesstaxbenefitsfromstockbasedcompensation_1,537
z_NVC8NN0168_MO_CCFS_borrowingsonlineofcredit,538
z_NVC8NN0168_MO_CCFS_paymentsonlineofcredit,539
z_NVC8NN0168_MO_CCFS_Repurchasesofcommonstock,540
z_NVC8NN0168_MO_CCFS_proceedsfromissuanceofcommonstockuponexerciseofoptions,541
z_NVC8NN0168_MO_CCFS_Dividendpaidtocommonshareholders,542
z_NVC8NN0168_MO_CCFS_principalpaymentsofleasefinancingobligations,543
z_NVC8NN0168_MO_CCFS_Otherfinancingactivities,544
MO_CCFS_CFF,545
z_NVC8NN0168_MO_CCFS_NetCFF,545
z_NVC8NN0168_MO_BlankRow_CCFS_2,546
MO_CCFS_FX,547
z_NVC8NN0168_MO_CCFS_FX,547
MO_CCFS_NetChange,548
z_NVC8NN0168_MO_CCFS_NetChangeinCashBalance,548
z_NVC8NN0168_MO_BlankRow_CCFS_3,549
MO_CCFS_Balance_Begin,550
z_NVC8NN0168_MO_CCFS_BeginningCashBalance,550
MO_CCFS_Balance_End,551
z_NVC8NN0168_MO_CCFS_EndingCashBalance,551
z_NVC8NN0168_MO_BlankRow_CCFS_4,552
MO_Section_CashFlowStatement,553
z_NVC8NN0168_MO_Section_CFS_CashFlowStatement,553
MO_SubSection_CFS_CFO,554
z_NVC8NN0168_MO_CFS_CFO,554
MO_CFS_NI,555
z_NVC8NN0168_MO_CFS_netincome,555
z_NVC8NN0168_MO_CFS_additionstostreamingcontentlibrary,556
z_NVC8NN0168_MO_CFS_changeinstreamingcontentliabilities,557
z_NVC8NN0168_MO_CFS_amortizationofstreamingcontentlibrary,558
z_NVC8NN0168_MO_CFS_amortizationofdvdcontentlibrary,559
z_NVC8NN0168_MO_CFS_depreciationandamortizationofproperty,560
MO_CFS_SBC,561
z_NVC8NN0168_MO_CFS_stockbasedcompensationexpense,561
z_NVC8NN0168_MO_CFS_excesstaxbenefitsfromstockbasedcompensation,562
z_NVC8NN0168_MO_CFS_Othernoncashitems,563
z_NVC8NN0168_MO_CFS_Lossonextinguishmentofdebt,564
z_NVC8NN0168_MO_CFS_Foreigncurrencyremeasurementlossonlongtermdebt,565
z_NVC8NN0168_MO_CFS_deferredtaxes,566
z_NVC8NN0168_MO_CFS_gainonsaleofbusiness,567
MO_CFS_CFO_BeforeWC,568
z_NVC8NN0168_MO_CFS_CFObeforeWC,568
z_NVC8NN0168_MO_CFS_prepaidcontent,569
z_NVC8NN0168_MO_CFS_Othercurrentassets,570
z_NVC8NN0168_MO_CFS_accountspayable,571
z_NVC8NN0168_MO_CFS_accruedexpenses,572
z_NVC8NN0168_MO_CFS_deferredrevenue,573
z_NVC8NN0168_MO_CFS_Othernoncurrentassetsandliabilities,574
MO_CFS_CFO,575
z_NVC8NN0168_MO_CFS_NetCFO,575
z_NVC8NN0168_MO_BlankRow_CFS_2,576
MO_SubSection_CFS_CFI,577
z_NVC8NN0168_MO_CFS_CFI,577
z_NVC8NN0168_MO_CFS_AcquisitionofDVDcontentlibrary,578
z_NVC8NN0168_MO_CFS_purchasesofpropertyandequipment,579
z_NVC8NN0168_MO_CFS_proceedsfromsaleofdvds,580
z_NVC8NN0168_MO_CFS_Acquisitionsofintangibleassets,581
z_NVC8NN0168_MO_CFS_proceedsfromsaleofbusiness,582
z_NVC8NN0168_MO_CFS_Otherassets,583
z_NVC8NN0168_MO_CFS_Cashpaidinbusinessacquisition,584
z_NVC8NN0168_MO_CFS_purchasesofshortterminvestments,585
z_NVC8NN0168_MO_CFS_proceedsfromsaleofshortterminvestments,586
z_NVC8NN0168_MO_CFS_proceedsfrommaturitiesofshortterminvestments,587
MO_CFS_CFI,588
z_NVC8NN0168_MO_CFS_NetCFI,588
z_NVC8NN0168_MO_BlankRow_CFS_3,589
MO_SubSection_CFS_CFF,590
z_NVC8NN0168_MO_CFS_CFF,590
z_NVC8NN0168_MO_CFS_proceedsfromissuanceofcommonstock,591
z_NVC8NN0168_MO_CFS_proceedsfrompublicofferingofcommonstock,592
z_NVC8NN0168_MO_CFS_Proceedsfromissuanceofdebt,593
z_NVC8NN0168_MO_CFS_issuancecosts,594
z_NVC8NN0168_MO_CFS_Debtissuancecosts,595
z_NVC8NN0168_MO_CFS_Redemptionofdebt,596
z_NVC8NN0168_MO_CFS_excesstaxbenefitsfromstockbasedcompensation_1,597
z_NVC8NN0168_MO_CFS_borrowingsonlineofcredit,598
z_NVC8NN0168_MO_CFS_paymentsonlineofcredit,599
MO_CFS_Buyback,600
z_NVC8NN0168_MO_CFS_Repurchasesofcommonstock,600
z_NVC8NN0168_MO_CFS_proceedsfromissuanceofcommonstockuponexerciseofoptions,601
z_NVC8NN0168_MO_CFS_Dividendpaidtocommonshareholders,602
z_NVC8NN0168_MO_CFS_principalpaymentsofleasefinancingobligations,603
z_NVC8NN0168_MO_CFS_Otherfinancingactivities,604
MO_CFS_CFF,605
z_NVC8NN0168_MO_CFS_NetCFF,605
z_NVC8NN0168_MO_BlankRow_CFS_4,606
MO_CFS_FX,607
z_NVC8NN0168_MO_CFS_FX,607
MO_CFS_NetChange,608
z_NVC8NN0168_MO_CFS_NetChangeinCashBalance,608
z_NVC8NN0168_MO_BlankRow_CFS_5,609
MO_CFS_Balance_Begin,610
z_NVC8NN0168_MO_CFS_BeginningCashBalance,610
MO_CFS_Balance_End,611
z_NVC8NN0168_MO_CFS_EndingCashBalance,611
z_NVC8NN0168_MO_BlankRow_CFS_6,612
MO_Checks_CF,613
z_NVC8NN0168_MO_CFS_CFCheck,613
z_NVC8NN0168_MO_BlankRow_CFS_7,614
MO_Section_WorkingCapitalForecasting,615
z_NVC8NN0168_MO_Section_OS_WorkingCapitalForecasting,615
z_NVC8NN0168_MO_OS_Othercurrentassets,616
z_NVC8NN0168_MO_OS_Accountspayable,617
z_NVC8NN0168_MO_OS_Accruedexpenses,618
z_NVC8NN0168_MO_OS_Deferredrevenue,619
z_NVC8NN0168_MO_BlankRow_OS_12,620
z_NVC8NN0168_MO_OS_OthercurrentassetsYYChange,621
z_NVC8NN0168_MO_OS_AccountspayableYYChange,622
z_NVC8NN0168_MO_OS_AccruedexpensesYYChange,623
z_NVC8NN0168_MO_OS_DeferredrevenueYYChange,624
z_NVC8NN0168_MO_BlankRow_OS_13,625
MO_Section_DAForecasting,626
z_NVC8NN0168_MO_Section_DAF_DAForecasting,626
MO_DAF_PPE_BoP,627
z_NVC8NN0168_MO_DAF_PPEBoP,627
MO_DAF_D,628
z_NVC8NN0168_MO_DAF_Depreciationoffixedassets,628
MO_DAF_PPE_Capex,629
z_NVC8NN0168_MO_DAF_CapexofPPE,629
MO_DAF_PPE_Other,630
z_NVC8NN0168_MO_DAF_OthernetadditionstoPPE,630
MO_DAF_PPE_EoP,631
z_NVC8NN0168_MO_DAF_PPEEoP,631
z_NVC8NN0168_MO_BlankRow_DAF,632
MO_DAF_Intangibles_BoP,633
z_NVC8NN0168_MO_DAF_IntangiblesBoP,633
MO_DAF_A,634
z_NVC8NN0168_MO_DAF_Amortizationofintangibles,634
MO_DAF_Intangibles_Capex,635
z_NVC8NN0168_MO_DAF_Capexofintangibles,635
MO_DAF_Intangibles_Other,636
z_NVC8NN0168_MO_DAF_Othernetadditionstointangibles,636
MO_DAF_Intangibles_EoP,637
z_NVC8NN0168_MO_DAF_IntangiblesEoP,637
z_NVC8NN0168_MO_BlankRow_DAF_1,638
MO_DAF_D_Percentage,639
z_NVC8NN0168_MO_DAF_DepreciationaspercentageofPPEBoP,639
MO_DAF_A_Percentage,640
z_NVC8NN0168_MO_DAF_AmortizationaspercentageofIntangiblesBoP,640
MO_DAF_PPE_Life,641
z_NVC8NN0168_MO_DAF_Impliedlifeoffixedassets,641
MO_DAF_Intangibles_Life,642
z_NVC8NN0168_MO_DAF_Impliedlifeofintangibles,642
z_NVC8NN0168_MO_BlankRow_DAF_2,643
MO_DAF_DA,644
z_NVC8NN0168_MO_DAF_TotalDA,644
MO_DAF_Capex,645
z_NVC8NN0168_MO_DAF_TotalCapex,645
MO_DAF_Intangibles_Capex_Percent,646
z_NVC8NN0168_MO_DAF_Percentageofcapexallocatedtointangibleassets,646
z_NVC8NN0168_MO_BlankRow_DAF_3,647
MO_Section_BalanceSheet,648
z_NVC8NN0168_MO_Section_BS_BalanceSheet,648
MO_SubSection_BS_CA,649
z_NVC8NN0168_MO_BS_CurrentAssets,649
MO_BS_Cash,650
z_NVC8NN0168_MO_BS_cashandcashequivalents,650
MO_BS_STInvestments,651
z_NVC8NN0168_MO_BS_shortterminvestments,651
z_NVC8NN0168_MO_BS_prepaidexpenses,652
z_NVC8NN0168_MO_BS_prepaidrevenuesharingexpenses,653
MO_BS_INV,654
z_NVC8NN0168_MO_BS_Currentcontentlibrary,654
MO_BS_TaxAssets_Deferred_Current,655
z_NVC8NN0168_MO_BS_deferredtaxassets,655
z_NVC8NN0168_MO_BS_prepaidcontent,656
MO_BS_RestrictedCash_Current,657
z_NVC8NN0168_MO_BS_RestrictedcashinOthercurrentassets,657
z_NVC8NN0168_MO_BS_Othercurrentassets,658
MO_BS_CA,659
z_NVC8NN0168_MO_BS_TotalCurrentAssets,659
z_NVC8NN0168_MO_BlankRow_BS_1,660
MO_SubSection_BS_NCA,661
z_NVC8NN0168_MO_BS_NonCurrentAssets,661
z_NVC8NN0168_MO_BS_Licensedcontent,662
z_NVC8NN0168_MO_BS_Released,663
z_NVC8NN0168_MO_BS_Inproduction,664
z_NVC8NN0168_MO_BS_Indevelopmentandproduction,665
z_NVC8NN0168_MO_BS_Producedcontent,666
z_NVC8NN0168_MO_BS_DVD,667
MO_BS_Intangibles,668
z_NVC8NN0168_MO_BS_noncurrentcontentlibrary,668
MO_BS_PPE,669
z_NVC8NN0168_MO_BS_Propertyandequipment,669
MO_BS_TaxAssets_Deferred_NonCurrent,670
z_NVC8NN0168_MO_BS_deferredtaxassets_1,670
MO_BS_RestrictedCash_NonCurrent,671
z_NVC8NN0168_MO_BS_RestrictedCash,671
z_NVC8NN0168_MO_BS_Othernoncurrentassets,672
MO_BS_NCA,673
z_NVC8NN0168_MO_BS_TotalNonCurrentAssets,673
MO_BS_TA,674
z_NVC8NN0168_MO_BS_TotalAssets,674
z_NVC8NN0168_MO_BlankRow_BS_2,675
MO_SubSection_BS_CL,676
z_NVC8NN0168_MO_BS_CurrentLiabilities,676
z_NVC8NN0168_MO_BS_currentcontentliabilities,677
MO_BS_AP,678
z_NVC8NN0168_MO_BS_Accountspayable,678
MO_BS_OL_Current,679
z_NVC8NN0168_MO_BS_Currentoperatingleaseliabilities,679
z_NVC8NN0168_MO_BS_Accruedexpensesexcludingoperatingleaseliabilities,680
z_NVC8NN0168_MO_BS_accruedexpenses,681
z_NVC8NN0168_MO_BS_currentportionofleasefinancingobligations,682
z_NVC8NN0168_MO_BS_Shorttermdebt,683
MO_BS_DefRev,684
z_NVC8NN0168_MO_BS_deferredrevenue,684
MO_BS_CL,685
z_NVC8NN0168_MO_BS_TotalCurrentLiabilities,685
z_NVC8NN0168_MO_BlankRow_BS_3,686
MO_SubSection_BS_NCL,687
z_NVC8NN0168_MO_BS_NonCurrentLiabilities,687
z_NVC8NN0168_MO_BS_noncurrentcontentliabilities,688
z_NVC8NN0168_MO_BS_Longtermdebt,689
z_NVC8NN0168_MO_BS_Longtermdebtduetorelatedparty,690
MO_BS_OL_NonCurrent,691
z_NVC8NN0168_MO_BS_NonCurrentoperatingleaseliabilities,691
z_NVC8NN0168_MO_BS_Othernoncurrentliabilitiesexcludingnoncurrentoperatingleaseliabilities,692
z_NVC8NN0168_MO_BS_Othernoncurrentliabilities,693
MO_BS_NCL,694
z_NVC8NN0168_MO_BS_TotalNonCurrentliabilities,694
MO_BS_TL,695
z_NVC8NN0168_MO_BS_TotalLiabilities,695
z_NVC8NN0168_MO_BlankRow_BS_4,696
MO_SubSection_BS_SE,697
z_NVC8NN0168_MO_BS_ShareholdersEquity,697
z_NVC8NN0168_MO_BS_commonstock,698
z_NVC8NN0168_MO_BS_Treasurystock,699
z_NVC8NN0168_MO_BS_additionalpaidincapital,700
MO_BS_OCI,701
z_NVC8NN0168_MO_BS_Accumulatedothercomprehensiveloss,701
MO_BS_RetainedEarnings,702
z_NVC8NN0168_MO_BS_retainedearnings,702
MO_BS_SE,703
z_NVC8NN0168_MO_BS_TotalSE,703
MO_BS_NCI,704
z_NVC8NN0168_MO_BS_NCI,704
MO_BS_TLSE,705
MO_SNA_LastDataRow,705
z_NVC8NN0168_MO_BS_TotalLiabilitiesSE,705
z_NVC8NN0168_MO_BlankRow_BS_5,706
MO_Checks_BS,707
z_NVC8NN0168_MO_BS_BSCheck,707
z_NVC8NN0168_MO_BlankRow_BS_6,708
MO_Section_ModelChecks,709
z_NVC8NN0168_MO_Section_MC_ModelChecks,709
MO_Checks_Bottom,710
z_NVC8NN0168_MO_Checks_SNA_NetIncomeonRevisedISNIonCFstatement,710
z_NVC8NN0168_MO_Checks_SNA_NetIncomeonReportedISNIonRevised,711
z_NVC8NN0168_MO_Checks_SNA_CashisPositive,712
z_NVC8NN0168_MO_Checks_SNA_DebtisPositive,713
z_NVC8NN0168_MO_Checks_SNA_SegmentedRevenueRevenue,714
z_NVC8NN0168_MO_Checks_SNA_CashFlowisnotRepeated,715
z_NVC8NN0168_MO_Checks_SNA_IncomeStatementisnotRepeated,716
z_NVC8NN0168_MO_Checks_SNA_BalanceSheetisnotRepeated,717
z_NVC8NN0168_MO_Checks_SNA_EndingCFEndingCumulativeCF,718
z_NVC8NN0168_MO_Checks_SNA_CapexisUpdated,719
z_NVC8NN0168_MO_Checks_SNA_MarginisUpdated,720
z_NVC8NN0168_MO_Checks_SNA_AdjustedNumbersFYSumofQs,721
z_NVC8NN0168_MO_Checks_SNA_CashFlowSummarySignsareCorrect,722
z_NVC8NN0168_MO_Checks_SNA_RISNIFYSumofQs,723
z_NVC8NN0168_MO_Checks_SNA_RISAdjustedNIFYSumofQs,724
z_NVC8NN0168_MO_Checks_SNA_CFOBeforeWCsubtotalFYSumofQs,725
z_NVC8NN0168_MO_Checks_SNA_CFOsubtotalFYSumofQs,726
z_NVC8NN0168_MO_Checks_SNA_CFIsubtotalFYSumofQs,727
z_NVC8NN0168_MO_Checks_SNA_CFFsubtotalFYSumofQs,728
z_NVC8NN0168_MO_Checks_SNA_CFSummaryFYSumofQs,729
z_NVC8NN0168_MO_BlankRow_SNA,730
MO_Section_Tables,731
z_NVC8NN0168_MO_Section_TB_Tables,731
z_NVC8NN0168_MO_BlankRow_SNA_1,732
tb_Tickers,733
z_NVC8NN0168_MO_Unstructured_SNA_TickerSymbol,733
z_NVC8NN0168_MO_Unstructured_SNA_NFLXUS,734
z_NVC8NN0168_MO_Unstructured_SNA_NASDAQNFLX,735
z_NVC8NN0168_MO_Unstructured_SNA_NFLXUS_1,736
z_NVC8NN0168_MO_Unstructured_SNA_NFLXOQ,737
z_NVC8NN0168_MO_BlankRow_SNA_2,738
tb_ValuationToggle,739
z_NVC8NN0168_MO_Unstructured_SNA_ValuationToggleTable,739
z_NVC8NN0168_MO_Unstructured_SNA_High,740
z_NVC8NN0168_MO_Unstructured_SNA_Low,741
